id,shift_id,employee_id,reason,replacement_employee_id,resolved_at,created_at
1855,1855,82,Car trouble,9,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1856,1856,83,Doctor appointment,10,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1857,1857,84,Not feeling well,41,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1858,1858,85,Personal matter,40,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1859,1859,86,Childcare emergency,8,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1860,1860,87,Feeling sick,47,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1861,1861,89,Car trouble,61,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1862,1862,90,Car trouble,79,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1863,1863,91,Childcare emergency,96,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1864,1864,92,Childcare emergency,,,2025-12-25T06:00:00.000Z
1865,1865,93,Childcare emergency,56,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1866,1866,94,Transportation issue,97,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1867,1867,95,Feeling sick,70,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1868,1868,96,Car trouble,70,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1869,1869,97,Feeling sick,79,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1870,1870,98,Family emergency,107,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1871,1871,99,Family emergency,24,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1872,1872,100,Not feeling well,74,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1873,1873,101,Feeling sick,,,2025-12-25T06:00:00.000Z
1874,1874,102,Feeling sick,103,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1875,1875,103,Childcare emergency,52,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1876,1876,104,Family emergency,31,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1877,1877,105,Family emergency,,,2025-12-25T06:00:00.000Z
1878,1878,106,Childcare emergency,98,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1879,1879,107,Doctor appointment,27,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1880,1880,108,Feeling sick,33,2025-12-25T07:00:00.000Z,2025-12-25T06:00:00.000Z
1881,1881,7,Personal matter,100,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1882,1882,8,Personal matter,,,2025-12-26T06:00:00.000Z
1883,1883,9,Personal matter,90,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1884,1884,10,Car trouble,90,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1885,1885,11,Childcare emergency,,,2025-12-26T06:00:00.000Z
1886,1886,14,Car trouble,25,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1887,1887,16,Doctor appointment,,,2025-12-26T06:00:00.000Z
1888,1888,17,Not feeling well,,,2025-12-26T06:00:00.000Z
1889,1889,18,Not feeling well,55,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1890,1890,20,Family emergency,58,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1891,1891,21,Transportation issue,98,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1892,1892,22,Transportation issue,26,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1893,1893,23,Not feeling well,,,2025-12-26T06:00:00.000Z
1894,1894,24,Family emergency,23,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1895,1895,25,Not feeling well,85,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1896,1896,26,Not feeling well,,,2025-12-26T06:00:00.000Z
1897,1897,27,Not feeling well,32,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1898,1898,28,Family emergency,14,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1899,1899,29,Not feeling well,,,2025-12-26T06:00:00.000Z
1900,1900,30,Feeling sick,71,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1901,1901,31,Transportation issue,45,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1902,1902,32,Doctor appointment,,,2025-12-26T06:00:00.000Z
1903,1903,33,Not feeling well,84,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1904,1904,34,Feeling sick,79,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1905,1905,35,Car trouble,34,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1906,1906,36,Not feeling well,100,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1907,1907,37,Personal matter,69,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1908,1908,38,Doctor appointment,,,2025-12-26T06:00:00.000Z
1909,1909,39,Doctor appointment,55,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1910,1910,40,Car trouble,49,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1911,1911,41,Doctor appointment,30,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1912,1912,42,Personal matter,9,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1913,1913,43,Doctor appointment,,,2025-12-26T06:00:00.000Z
1914,1914,44,Car trouble,100,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1915,1915,45,Doctor appointment,,,2025-12-26T06:00:00.000Z
1916,1916,46,Transportation issue,47,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1917,1917,47,Transportation issue,17,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1918,1918,48,Feeling sick,11,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1919,1919,49,Personal matter,60,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1920,1920,50,Childcare emergency,100,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1921,1921,51,Car trouble,79,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1922,1922,52,Personal matter,24,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1923,1923,53,Feeling sick,37,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1924,1924,55,Feeling sick,48,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1925,1925,56,Not feeling well,,,2025-12-26T06:00:00.000Z
1926,1926,57,Childcare emergency,50,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1927,1927,58,Transportation issue,49,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1928,1928,59,Not feeling well,35,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1929,1929,60,Childcare emergency,69,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1930,1930,61,Doctor appointment,52,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1931,1931,62,Feeling sick,21,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1932,1932,64,Not feeling well,99,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1933,1933,65,Doctor appointment,39,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1934,1934,66,Childcare emergency,,,2025-12-26T06:00:00.000Z
1935,1935,67,Childcare emergency,,,2025-12-26T06:00:00.000Z
1936,1936,68,Personal matter,17,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1937,1937,69,Family emergency,28,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1938,1938,70,Feeling sick,89,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1939,1939,71,Doctor appointment,8,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1940,1940,72,Doctor appointment,53,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1941,1941,73,Car trouble,,,2025-12-26T06:00:00.000Z
1942,1942,74,Personal matter,18,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1943,1943,75,Feeling sick,44,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1944,1944,77,Doctor appointment,37,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1945,1945,78,Not feeling well,104,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1946,1946,79,Not feeling well,50,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1947,1947,80,Feeling sick,50,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1948,1948,81,Personal matter,65,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1949,1949,82,Car trouble,61,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1950,1950,83,Doctor appointment,42,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1951,1951,84,Car trouble,,,2025-12-26T06:00:00.000Z
1952,1952,85,Personal matter,69,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1953,1953,86,Childcare emergency,,,2025-12-26T06:00:00.000Z
1954,1954,87,Family emergency,89,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1955,1955,89,Transportation issue,25,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1956,1956,90,Childcare emergency,58,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1957,1957,91,Childcare emergency,38,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1958,1958,92,Not feeling well,,,2025-12-26T06:00:00.000Z
1959,1959,93,Personal matter,97,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1960,1960,94,Childcare emergency,22,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1961,1961,95,Feeling sick,22,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1962,1962,96,Not feeling well,53,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1963,1963,97,Personal matter,17,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1964,1964,98,Not feeling well,68,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1965,1965,99,Feeling sick,83,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1966,1966,100,Family emergency,107,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1967,1967,101,Doctor appointment,,,2025-12-26T06:00:00.000Z
1968,1968,102,Transportation issue,48,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1969,1969,103,Transportation issue,,,2025-12-26T06:00:00.000Z
1970,1970,104,Doctor appointment,101,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1971,1971,105,Not feeling well,,,2025-12-26T06:00:00.000Z
1972,1972,106,Personal matter,,,2025-12-26T06:00:00.000Z
1973,1973,107,Doctor appointment,25,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1974,1974,108,Transportation issue,14,2025-12-26T07:00:00.000Z,2025-12-26T06:00:00.000Z
1975,1975,7,Personal matter,29,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1976,1976,8,Childcare emergency,97,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1977,1977,9,Transportation issue,78,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1978,1978,10,Personal matter,29,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1979,1979,11,Transportation issue,17,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1980,1980,14,Car trouble,84,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1981,1981,16,Personal matter,,,2025-12-29T06:00:00.000Z
1982,1982,17,Not feeling well,85,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1983,1983,18,Not feeling well,82,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1984,1984,20,Car trouble,59,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1985,1985,21,Transportation issue,,,2025-12-29T06:00:00.000Z
1986,1986,22,Transportation issue,61,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1987,1987,23,Family emergency,71,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1988,1988,24,Family emergency,94,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1989,1989,25,Childcare emergency,93,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1990,1990,26,Not feeling well,72,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1991,1991,27,Car trouble,38,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1992,1992,28,Transportation issue,52,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1993,1993,29,Transportation issue,70,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1994,1994,30,Not feeling well,49,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1995,1995,31,Personal matter,,,2025-12-29T06:00:00.000Z
1996,1996,32,Doctor appointment,14,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1997,1997,33,Not feeling well,,,2025-12-29T06:00:00.000Z
1998,1998,34,Doctor appointment,86,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
1999,1999,35,Family emergency,82,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2000,2000,36,Car trouble,99,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2001,2001,37,Transportation issue,10,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2002,2002,38,Not feeling well,106,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2003,2003,39,Childcare emergency,82,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2004,2004,40,Feeling sick,,,2025-12-29T06:00:00.000Z
2005,2005,41,Childcare emergency,10,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2006,2006,42,Car trouble,,,2025-12-29T06:00:00.000Z
2007,2007,43,Feeling sick,36,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2008,2008,44,Not feeling well,,,2025-12-29T06:00:00.000Z
2009,2009,45,Not feeling well,18,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2010,2010,46,Personal matter,68,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2011,2011,47,Car trouble,44,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2012,2012,48,Doctor appointment,98,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2013,2013,49,Feeling sick,,,2025-12-29T06:00:00.000Z
2014,2014,50,Doctor appointment,31,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2015,2015,51,Childcare emergency,79,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2016,2016,52,Childcare emergency,,,2025-12-29T06:00:00.000Z
2017,2017,53,Transportation issue,102,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2018,2018,55,Doctor appointment,42,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2019,2019,56,Childcare emergency,,,2025-12-29T06:00:00.000Z
2020,2020,57,Personal matter,66,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2021,2021,58,Doctor appointment,16,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2022,2022,59,Not feeling well,89,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2023,2023,60,Childcare emergency,83,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2024,2024,61,Childcare emergency,27,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2025,2025,62,Doctor appointment,29,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2026,2026,64,Family emergency,106,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2027,2027,65,Transportation issue,100,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2028,2028,66,Not feeling well,42,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2029,2029,67,Doctor appointment,,,2025-12-29T06:00:00.000Z
2030,2030,68,Feeling sick,64,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2031,2031,69,Not feeling well,56,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2032,2032,70,Family emergency,59,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2033,2033,71,Family emergency,89,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2034,2034,72,Car trouble,79,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2035,2035,73,Feeling sick,103,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2036,2036,74,Not feeling well,44,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2037,2037,75,Doctor appointment,,,2025-12-29T06:00:00.000Z
2038,2038,77,Family emergency,75,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2039,2039,78,Not feeling well,57,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2040,2040,79,Childcare emergency,65,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2041,2041,80,Car trouble,57,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2042,2042,81,Feeling sick,17,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2043,2043,82,Not feeling well,,,2025-12-29T06:00:00.000Z
2044,2044,83,Childcare emergency,,,2025-12-29T06:00:00.000Z
2045,2045,84,Transportation issue,66,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2046,2046,85,Doctor appointment,,,2025-12-29T06:00:00.000Z
2047,2047,86,Personal matter,17,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2048,2048,87,Family emergency,16,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2049,2049,89,Childcare emergency,59,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2050,2050,90,Doctor appointment,64,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2051,2051,91,Doctor appointment,90,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2052,2052,92,Childcare emergency,39,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2053,2053,93,Personal matter,7,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2054,2054,94,Not feeling well,21,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2055,2055,95,Transportation issue,55,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2056,2056,96,Feeling sick,58,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2057,2057,97,Transportation issue,39,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2058,2058,98,Transportation issue,,,2025-12-29T06:00:00.000Z
2059,2059,99,Not feeling well,,,2025-12-29T06:00:00.000Z
2060,2060,100,Family emergency,85,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2061,2061,101,Transportation issue,17,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2062,2062,102,Childcare emergency,58,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2063,2063,103,Personal matter,52,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2064,2064,104,Car trouble,66,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2065,2065,105,Not feeling well,37,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2066,2066,106,Childcare emergency,39,2025-12-29T07:00:00.000Z,2025-12-29T06:00:00.000Z
2067,2067,107,Not feeling well,,,2025-12-29T06:00:00.000Z
2068,2068,108,Childcare emergency,,,2025-12-29T06:00:00.000Z
2069,2069,7,Feeling sick,,,2025-12-30T06:00:00.000Z
2070,2070,8,Personal matter,79,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2071,2071,9,Personal matter,,,2025-12-30T06:00:00.000Z
2072,2072,10,Car trouble,87,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2073,2073,11,Not feeling well,36,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2074,2074,14,Not feeling well,21,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2075,2075,16,Doctor appointment,78,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2076,2076,17,Not feeling well,,,2025-12-30T06:00:00.000Z
2077,2077,18,Not feeling well,64,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2078,2078,20,Doctor appointment,94,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2079,2079,21,Not feeling well,47,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2080,2080,22,Family emergency,9,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2081,2081,23,Car trouble,42,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2082,2082,24,Feeling sick,84,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2083,2083,25,Doctor appointment,99,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2084,2084,26,Childcare emergency,87,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2085,2085,27,Car trouble,38,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2086,2086,28,Childcare emergency,85,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2087,2087,29,Personal matter,62,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2088,2088,30,Doctor appointment,103,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2089,2089,31,Car trouble,58,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2090,2090,32,Car trouble,97,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2091,2091,33,Car trouble,11,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2092,2092,34,Doctor appointment,,,2025-12-30T06:00:00.000Z
2093,2093,35,Family emergency,24,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2094,2094,36,Car trouble,58,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2095,2095,37,Doctor appointment,11,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2096,2096,38,Childcare emergency,35,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2097,2097,39,Car trouble,,,2025-12-30T06:00:00.000Z
2098,2098,40,Childcare emergency,70,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2099,2099,41,Car trouble,47,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2100,2100,42,Family emergency,77,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2101,2101,43,Transportation issue,87,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2102,2102,44,Doctor appointment,104,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2103,2103,45,Personal matter,30,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2104,2104,46,Feeling sick,93,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2105,2105,47,Transportation issue,92,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2106,2106,48,Doctor appointment,,,2025-12-30T06:00:00.000Z
2107,2107,49,Childcare emergency,82,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2108,2108,50,Family emergency,,,2025-12-30T06:00:00.000Z
2109,2109,51,Transportation issue,78,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2110,2110,52,Personal matter,58,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2111,2111,53,Not feeling well,48,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2112,2112,55,Transportation issue,106,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2113,2113,56,Doctor appointment,92,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2114,2114,57,Feeling sick,49,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2115,2115,58,Not feeling well,71,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2116,2116,59,Family emergency,95,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2117,2117,60,Personal matter,36,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2118,2118,61,Feeling sick,103,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2119,2119,62,Family emergency,78,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2120,2120,64,Doctor appointment,29,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2121,2121,65,Not feeling well,42,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2122,2122,66,Childcare emergency,24,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2123,2123,67,Doctor appointment,,,2025-12-30T06:00:00.000Z
2124,2124,68,Family emergency,32,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2125,2125,69,Feeling sick,96,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2126,2126,70,Transportation issue,73,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2127,2127,71,Childcare emergency,27,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2128,2128,72,Doctor appointment,,,2025-12-30T06:00:00.000Z
2129,2129,73,Doctor appointment,75,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2130,2130,74,Not feeling well,92,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2131,2131,75,Personal matter,68,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2132,2132,77,Doctor appointment,97,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2133,2133,78,Doctor appointment,75,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2134,2134,79,Personal matter,20,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2135,2135,80,Personal matter,51,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2136,2136,81,Family emergency,,,2025-12-30T06:00:00.000Z
2137,2137,82,Not feeling well,7,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2138,2138,83,Doctor appointment,26,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2139,2139,84,Family emergency,49,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2140,2140,85,Doctor appointment,102,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2141,2141,86,Family emergency,56,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2142,2142,87,Doctor appointment,74,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2143,2143,89,Personal matter,105,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2144,2144,90,Car trouble,39,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2145,2145,91,Family emergency,77,2025-12-30T07:00:00.000Z,2025-12-30T06:00:00.000Z
2146,2146,92,Feeling sick,,,2025-12-30T06:00:00.000Z
